"ymd","ym","dow","toy","timeCount","tod","load","tempMax","temp95Max","tempMin","temp95Min","todFrom1","peak24","tod24","matTem.1","matTem.2","matTem.3","matTem.4","matTem.5","matTem.6","matTem.7","matTem.8","matTem.9","matTem.10","matTem.11","matTem.12","matTem.13","matTem.14","matTem.15","matTem.16","matTem.17","matTem.18","matTem.19","matTem.20","matTem.21","matTem.22","matTem.23","matTem.24","matTem.25","matTem.26","matTem.27","matTem.28","matTem.29","matTem.30","matTem.31","matTem.32","matTem.33","matTem.34","matTem.35","matTem.36","matTem.37","matTem.38","matTem.39","matTem.40","matTem.41","matTem.42","matTem.43","matTem.44","matTem.45","matTem.46","matTem.47","matTem.48","matTem95.1","matTem95.2","matTem95.3","matTem95.4","matTem95.5","matTem95.6","matTem95.7","matTem95.8","matTem95.9","matTem95.10","matTem95.11","matTem95.12","matTem95.13","matTem95.14","matTem95.15","matTem95.16","matTem95.17","matTem95.18","matTem95.19","matTem95.20","matTem95.21","matTem95.22","matTem95.23","matTem95.24","matTem95.25","matTem95.26","matTem95.27","matTem95.28","matTem95.29","matTem95.30","matTem95.31","matTem95.32","matTem95.33","matTem95.34","matTem95.35","matTem95.36","matTem95.37","matTem95.38","matTem95.39","matTem95.40","matTem95.41","matTem95.42","matTem95.43","matTem95.44","matTem95.45","matTem95.46","matTem95.47","matTem95.48","matInt.1","matInt.2","matInt.3","matInt.4","matInt.5","matInt.6","matInt.7","matInt.8","matInt.9","matInt.10","matInt.11","matInt.12","matInt.13","matInt.14","matInt.15","matInt.16","matInt.17","matInt.18","matInt.19","matInt.20","matInt.21","matInt.22","matInt.23","matInt.24","matInt.25","matInt.26","matInt.27","matInt.28","matInt.29","matInt.30","matInt.31","matInt.32","matInt.33","matInt.34","matInt.35","matInt.36","matInt.37","matInt.38","matInt.39","matInt.40","matInt.41","matInt.42","matInt.43","matInt.44","matInt.45","matInt.46","matInt.47","matInt.48","matLag.1","matLag.2","matLag.3","matLag.4","matLag.5","matLag.6","matLag.7","matLag.8","matLag.9","matLag.10","matLag.11","matLag.12","matLag.13","matLag.14","matLag.15","matLag.16","matLag.17","matLag.18","matLag.19","matLag.20","matLag.21","matLag.22","matLag.23","matLag.24","matLag.25","matLag.26","matLag.27","matLag.28","matLag.29","matLag.30","matLag.31","matLag.32","matLag.33","matLag.34","matLag.35","matLag.36","matLag.37","matLag.38","matLag.39","matLag.40","matLag.41","matLag.42","matLag.43","matLag.44","matLag.45","matLag.46","matLag.47","matLag.48"
2011-07-11,"2011-7","1",0.52331754,1310335200,24,5.257446,22.1782529,19.26940774,11.62876520,15.15614492,25,4.446459,24,16.5920315737,16.1980840452,15.6776647468,15.2361017408,14.7465668018,14.1608925074,13.5558154016,13.3270915762,13.2647827637,12.8711660624,12.4158206269,12.1732573589,11.8292078565,11.6287652042,11.9593016070,12.9203257168,13.7474784911,14.6023117455,15.6049752099,16.5553460883,17.4416744956,17.9819978717,18.6126159966,19.5293942487,20.3137742063,20.6239436118,20.6295253523,20.7426716088,20.8346081821,21.0898900714,21.4797908921,21.4773918433,21.5022732582,21.7959040025,22.1782528988,22.0347484283,21.7212357247,21.8790898398,22.0256149868,21.4967797896,20.9288031832,20.5705149939,20.2417290962,19.9974909643,19.4873396969,18.8929518014,18.4151808883,17.9872396298, 1.765862e+01, 1.758559e+01, 1.749020e+01, 1.737749e+01, 1.724595e+01, 1.709169e+01, 1.691490e+01, 1.673551e+01, 1.656197e+01, 1.637743e+01, 1.617935e+01, 1.597905e+01, 1.577156e+01, 1.556442e+01, 1.538416e+01, 1.526097e+01, 1.518529e+01, 1.515614e+01, 1.517859e+01, 1.524742e+01, 1.535714e+01, 1.548838e+01, 1.564459e+01, 1.583883e+01, 1.606258e+01, 1.629065e+01, 1.650759e+01, 1.671935e+01, 1.692511e+01, 1.713335e+01, 1.735067e+01, 1.755701e+01, 1.775427e+01, 1.795635e+01, 1.816745e+01, 1.836081e+01, 1.852883e+01, 1.869635e+01, 1.886281e+01, 1.899451e+01, 1.909122e+01, 1.916519e+01, 1.921901e+01, 1.925794e+01, 1.926941e+01, 1.925058e+01, 1.920881e+01, 1.914774e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.317033,3.182677,3.107234,3.040449,2.963038,2.899927,2.866470,2.851643,2.816611,2.709415,2.676351,2.673202,2.747465,2.849937,2.993477,3.172706,3.410452,3.625106,3.842646,4.024105,4.156492,4.267362,4.339525,4.391090,4.446459,4.437799,4.390696,4.321025,4.276153,4.226032,4.224326,4.224064,4.244007,4.289536,4.344249,4.331391,4.291241,4.273004,4.240989,4.196248,4.169875,4.108077,4.125265,4.153999,4.118705,3.924388,3.649379,3.411764
2011-07-12,"2011-7","2",0.52605742,1310421600,33,5.283425,18.9329455,19.07437410,14.23254234,16.62365315,34,5.257446,24,17.6804983087,17.4397261195,17.1332238133,16.6408164990,16.0761734578,15.8268403787,15.6608874129,15.4214260250,15.1815611247,15.0288201020,14.8045907588,14.5195328666,14.2978059744,14.2325423370,14.3248449522,14.4114101204,14.6514831097,14.9270213715,15.3842835523,15.7349350929,16.0343833724,16.5642269647,17.0761608264,17.4304265218,17.6851902398,17.8859713398,18.1709169399,18.2573463180,18.3759356291,18.5663652657,18.5341039517,18.5163160494,18.6147431441,18.8485467664,18.9329455391,18.7584548523,18.5546178567,18.3240682350,18.1612480291,17.9636400536,17.6860982495,17.6201455303,17.4723309938,16.8766135719,16.3088800694,15.8912894375,15.5696383170,15.2099409011, 1.907437e+01, 1.899264e+01, 1.889967e+01, 1.878673e+01, 1.865120e+01, 1.850998e+01, 1.836753e+01, 1.822022e+01, 1.806829e+01, 1.791632e+01, 1.776073e+01, 1.759867e+01, 1.743363e+01, 1.727357e+01, 1.712614e+01, 1.699040e+01, 1.687345e+01, 1.677613e+01, 1.670654e+01, 1.665796e+01, 1.662678e+01, 1.662365e+01, 1.664628e+01, 1.668549e+01, 1.673547e+01, 1.679300e+01, 1.686189e+01, 1.693166e+01, 1.700388e+01, 1.708200e+01, 1.715461e+01, 1.722269e+01, 1.729230e+01, 1.737011e+01, 1.744825e+01, 1.751376e+01, 1.756580e+01, 1.760372e+01, 1.763159e+01, 1.764820e+01, 1.765009e+01, 1.764859e+01, 1.763978e+01, 1.760162e+01, 1.753698e+01, 1.745470e+01, 1.736045e+01, 1.725292e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.239227,3.122716,3.088602,3.054226,2.996233,2.929055,2.910817,2.927218,2.931942,2.867257,2.908980,3.043467,3.386310,3.772844,4.243351,4.594460,4.820529,4.951473,5.061949,5.127814,5.156286,5.201159,5.235797,5.246556,5.257446,5.216641,5.194074,5.144215,5.141722,5.124009,5.098687,5.140673,5.199322,5.252592,5.253248,5.163503,5.059193,4.960395,4.849000,4.743510,4.642744,4.575304,4.556016,4.535417,4.457218,4.174336,3.893948,3.632585
2011-07-13,"2011-7","3",0.52879731,1310508000,24,5.197747,17.3787210,17.13922745,12.41677039,14.73344197,25,5.283425,33,14.9790380719,14.6119571576,14.3973588236,14.1713232400,13.8680167371,13.5613381095,13.4691547714,13.4580173531,13.3398222439,13.2044438957,13.0041092865,12.8796364604,12.7414653473,12.5366130954,12.4167703946,12.6709992629,13.0438023060,13.4471310425,13.7381493656,13.9288296399,14.2341295626,14.7171174967,15.3448329313,15.6053708568,15.6583448858,16.1487748731,16.5714295548,16.9213616687,17.2475567199,17.3787210113,17.1615519059,16.9522855176,16.9022029759,16.8462819249,16.9743753015,17.2295964931,17.2630570861,17.1605979294,16.9195045968,16.9638285834,16.8592576906,16.5682325854,16.2217232814,15.7363844019,15.3142205097,15.0820576078,14.8615864923,14.5653517045, 1.713923e+01, 1.701286e+01, 1.688209e+01, 1.674655e+01, 1.660262e+01, 1.645056e+01, 1.630149e+01, 1.615932e+01, 1.601834e+01, 1.587765e+01, 1.573397e+01, 1.559125e+01, 1.544876e+01, 1.530316e+01, 1.515884e+01, 1.503444e+01, 1.493491e+01, 1.486052e+01, 1.480440e+01, 1.476063e+01, 1.473430e+01, 1.473344e+01, 1.476401e+01, 1.480608e+01, 1.484869e+01, 1.491370e+01, 1.499658e+01, 1.509282e+01, 1.520056e+01, 1.530947e+01, 1.540207e+01, 1.547958e+01, 1.555071e+01, 1.561549e+01, 1.568344e+01, 1.576074e+01, 1.583586e+01, 1.590210e+01, 1.595297e+01, 1.600351e+01, 1.604630e+01, 1.607239e+01, 1.607986e+01, 1.606269e+01, 1.602526e+01, 1.597810e+01, 1.592228e+01, 1.585443e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.418193,3.310210,3.232405,3.189894,3.125471,3.080861,3.069446,3.053832,3.033627,3.005024,3.019456,3.138854,3.489045,3.873873,4.332309,4.670953,4.878128,4.972072,5.091339,5.138311,5.161797,5.212443,5.223726,5.247868,5.246032,5.231336,5.207850,5.150513,5.143822,5.101179,5.088846,5.128470,5.215329,5.283425,5.275028,5.174393,5.081498,4.960132,4.847688,4.773163,4.685386,4.611254,4.592360,4.543814,4.452625,4.210418,3.902345,3.650822
2011-07-14,"2011-7","4",0.53153719,1310594400,33,5.222283,22.1511023,18.48352924,11.15839428,13.57471903,34,5.197747,24,14.1506073306,13.7126711192,13.3124519796,13.2383522268,13.1415751434,12.6586427834,12.1892552960,11.7773208987,11.6174162725,11.3683613435,11.3501037725,11.4685203086,11.5896491933,11.3615307931,11.1583942764,11.4483280318,12.0407697092,12.6738630568,13.5192242705,14.4298048110,15.2203959566,15.9252863736,16.5745071235,17.4140578776,18.1853031788,18.4128440167,18.5167188202,18.8839421830,19.2550466048,19.5872721541,20.0405822659,20.4973786622,20.6259704146,21.0985869348,21.3597005657,21.7141923124,21.9942897307,22.1511023179,22.1406179082,21.8402797182,21.2651014100,20.8719596957,20.6056449135,20.2289818813,19.7843261877,19.2955771432,18.8481844927,18.3266157154, 1.576924e+01, 1.566641e+01, 1.554871e+01, 1.543320e+01, 1.531861e+01, 1.518562e+01, 1.503580e+01, 1.487287e+01, 1.471010e+01, 1.454301e+01, 1.438337e+01, 1.423763e+01, 1.410523e+01, 1.396804e+01, 1.382756e+01, 1.370860e+01, 1.362521e+01, 1.357764e+01, 1.357472e+01, 1.361747e+01, 1.369762e+01, 1.380900e+01, 1.394728e+01, 1.412062e+01, 1.432385e+01, 1.452830e+01, 1.472772e+01, 1.493553e+01, 1.515151e+01, 1.537330e+01, 1.560666e+01, 1.585120e+01, 1.608994e+01, 1.634037e+01, 1.659133e+01, 1.684748e+01, 1.710482e+01, 1.735713e+01, 1.759631e+01, 1.780851e+01, 1.798134e+01, 1.812587e+01, 1.824986e+01, 1.834881e+01, 1.842059e+01, 1.846434e+01, 1.848353e+01, 1.847568e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.437612,3.305618,3.238309,3.187663,3.128489,3.083616,3.076925,3.061836,3.055538,3.002924,3.026541,3.136230,3.480516,3.864689,4.339001,4.663081,4.866976,4.944781,5.045942,5.095013,5.103541,5.133063,5.158648,5.179116,5.197747,5.153793,5.139623,5.091733,5.072052,5.038725,5.015764,5.054076,5.111151,5.189219,5.165864,5.080186,4.982831,4.889018,4.779199,4.702049,4.621488,4.549456,4.483721,4.469289,4.425728,4.167120,3.883845,3.619070
2011-07-15,"2011-7","5",0.53427707,1310680800,23,5.205226,22.1942472,19.16803401,11.33527070,15.45230681,24,5.222283,33,17.5933708337,16.8175973176,16.2012739144,15.6471828535,15.0633413988,14.7034757035,14.0630486840,13.6368871421,13.1637958200,12.7895563087,12.3265436802,11.8132333501,11.4797492598,11.3352706995,11.5858264314,12.3766742408,13.4527456946,14.4614186646,15.5340520821,16.6414464097,17.7621158287,18.7981731831,19.5568018349,20.0784555868,20.6794443122,21.0625035270,21.5004563367,21.9520352263,21.9371961092,22.0796590371,22.1942472168,22.0885855224,22.0251263427,21.9130168888,21.8438945518,21.6279355944,21.4804923759,21.2961525188,20.8542148958,20.1247349209,19.4176454896,18.5547636542,17.9780104047,17.7024687512,17.2171753102,16.7257884727,16.3074213124,15.8244641541, 1.843157e+01, 1.835087e+01, 1.824339e+01, 1.811358e+01, 1.796107e+01, 1.779819e+01, 1.761143e+01, 1.741270e+01, 1.720026e+01, 1.697972e+01, 1.674706e+01, 1.650037e+01, 1.624934e+01, 1.600364e+01, 1.578275e+01, 1.561244e+01, 1.550446e+01, 1.545231e+01, 1.545639e+01, 1.551565e+01, 1.562797e+01, 1.578648e+01, 1.597500e+01, 1.618017e+01, 1.640513e+01, 1.663800e+01, 1.688112e+01, 1.713467e+01, 1.737480e+01, 1.761004e+01, 1.783925e+01, 1.805172e+01, 1.825039e+01, 1.843352e+01, 1.860404e+01, 1.875523e+01, 1.889150e+01, 1.901173e+01, 1.910385e+01, 1.915490e+01, 1.916803e+01, 1.913737e+01, 1.907940e+01, 1.901056e+01, 1.892089e+01, 1.881113e+01, 1.868595e+01, 1.854287e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.426590,3.292366,3.222433,3.176773,3.111695,3.064329,3.038481,3.045698,3.022737,2.973272,2.990591,3.092145,3.418193,3.801185,4.277465,4.618471,4.843883,4.921295,5.042924,5.074020,5.101179,5.135162,5.172425,5.180822,5.208769,5.163896,5.146446,5.108921,5.093701,5.054864,5.062211,5.112857,5.172293,5.222283,5.209162,5.115350,5.020225,4.918671,4.815674,4.710446,4.612829,4.530825,4.520066,4.536991,4.484509,4.231542,3.951023,3.691365
2011-07-16,"2011-7","6",0.53701695,1310767200,23,4.697063,18.1529364,18.38861125,14.01767643,16.20817871,24,5.205226,23,15.4576528519,15.3912189253,15.4688682142,15.3943089856,15.3290407561,15.3451005965,15.3280484402,15.1760019815,14.9574928198,14.7088076660,14.5177281619,14.7381774462,14.8942505576,14.9492629764,15.0757569398,15.3097370479,15.4358823292,15.3552906860,15.0912126754,15.1855829059,15.4971508023,15.7188874146,15.8802871209,16.0154735303,15.9982325155,15.9634646971,15.9765991036,16.0990738475,16.2419496031,16.2993167095,16.6212099854,17.3218276115,17.5873909927,17.6118506526,17.9172518541,18.1304548842,18.1529364250,17.5974511744,16.7862794731,16.2119601781,15.8339092134,15.9723892931,15.9674036627,15.8546986013,15.6132135797,15.1262205049,14.5596280905,14.0176764255, 1.838861e+01, 1.823874e+01, 1.810025e+01, 1.796495e+01, 1.783316e+01, 1.770875e+01, 1.758972e+01, 1.746903e+01, 1.734345e+01, 1.721172e+01, 1.707702e+01, 1.696008e+01, 1.685679e+01, 1.676141e+01, 1.667713e+01, 1.660876e+01, 1.655012e+01, 1.649038e+01, 1.642042e+01, 1.635868e+01, 1.631560e+01, 1.628576e+01, 1.626549e+01, 1.625299e+01, 1.624025e+01, 1.622641e+01, 1.621392e+01, 1.620818e+01, 1.620987e+01, 1.621434e+01, 1.623468e+01, 1.628904e+01, 1.635396e+01, 1.641685e+01, 1.649187e+01, 1.657380e+01, 1.665276e+01, 1.669999e+01, 1.670431e+01, 1.667969e+01, 1.663740e+01, 1.660415e+01, 1.657231e+01, 1.653643e+01, 1.649027e+01, 1.642207e+01, 1.632895e+01, 1.621338e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.444041,3.311391,3.250773,3.206426,3.139248,3.080205,3.059606,3.069577,3.048059,2.994658,3.000169,3.102379,3.433544,3.803415,4.266968,4.579896,4.855430,4.960526,5.074413,5.124403,5.138573,5.183708,5.197354,5.205226,5.201028,5.172425,5.113775,5.059587,5.030066,4.995427,4.956065,4.965249,5.025080,5.063130,5.066410,5.026523,4.927200,4.804390,4.667148,4.554704,4.453938,4.415100,4.396469,4.389384,4.270511,4.086559,3.817455,3.619464
2011-07-17,"2011-7","0",0.53975684,1310853600,25,4.541846,17.1276690,16.08409877,12.86428354,14.37144252,26,4.697063,23,13.6276926843,13.3680221780,13.1732199528,13.1124940792,13.1854999832,13.2339381631,13.1634212895,13.1228088356,13.1197459751,13.1703041492,13.1168402851,13.0773980925,12.9609212312,12.8642835373,12.9249387744,13.1213092445,13.4485547813,13.7990051114,14.0315772452,14.2401173403,14.5827937370,14.8984578041,15.4929609498,16.3501073916,16.8353532233,16.7925911894,16.5982737093,16.6782255213,16.8584483620,16.8316370905,16.9603623564,17.1276690058,16.8336640460,16.3688873346,16.2680035958,16.6814434924,17.0755007054,16.9200710504,16.5769447452,16.4617816112,16.6388904079,16.6138462532,16.4661213686,15.9757985406,15.4322223514,15.0194206811,14.8458211661,14.8645614549, 1.608410e+01, 1.594829e+01, 1.580954e+01, 1.567469e+01, 1.555023e+01, 1.543441e+01, 1.532087e+01, 1.521096e+01, 1.510640e+01, 1.500960e+01, 1.491496e+01, 1.482308e+01, 1.472997e+01, 1.463669e+01, 1.455110e+01, 1.447961e+01, 1.442806e+01, 1.439661e+01, 1.437835e+01, 1.437144e+01, 1.438201e+01, 1.440783e+01, 1.446209e+01, 1.455649e+01, 1.467043e+01, 1.477654e+01, 1.486763e+01, 1.495816e+01, 1.505317e+01, 1.514210e+01, 1.523301e+01, 1.532774e+01, 1.540304e+01, 1.545133e+01, 1.549216e+01, 1.555163e+01, 1.562782e+01, 1.569243e+01, 1.573666e+01, 1.577292e+01, 1.581621e+01, 1.585610e+01, 1.588660e+01, 1.589106e+01, 1.586812e+01, 1.582568e+01, 1.577669e+01, 1.573108e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.423048,3.289217,3.214036,3.150138,3.078106,2.996495,2.970910,2.946899,2.928137,2.885101,2.850462,2.861090,3.036382,3.179266,3.424097,3.669060,3.948268,4.172762,4.342937,4.517442,4.633559,4.655733,4.676857,4.697063,4.682893,4.640776,4.594591,4.496448,4.403817,4.315383,4.307905,4.302788,4.299507,4.353040,4.407622,4.437406,4.407884,4.327323,4.240858,4.137992,4.066616,3.985661,3.991566,4.038144,3.992615,3.836086,3.641900,3.464115
2011-07-18,"2011-7","1",0.54249672,1310940000,34,5.315702,16.9496402,15.69774559,13.33276864,14.61075553,35,4.541846,25,14.7682282124,14.5010403147,14.0867188128,14.0110324672,14.0447167433,14.0588903837,14.0335590666,13.9976559316,13.9534548427,13.9674116836,13.9751118626,13.9378573557,13.8724835808,13.9123727093,13.9336272349,13.9519873177,14.0045780283,13.9837026409,14.0530396126,14.1793235181,14.1687279218,14.4316180905,14.9572752122,15.3929354863,15.7075752626,15.9622692667,16.0930543265,16.1540739270,16.2632400966,16.5301597699,16.6237960433,16.9333795571,16.8113901985,16.8147004169,16.9110976434,16.9015279330,16.9496401659,16.8554717282,16.3152338354,15.7474371722,15.0571817747,14.8016423255,14.6711901161,14.3670043229,14.1071931426,13.7427662378,13.4294307621,13.3327686446, 1.568294e+01, 1.562384e+01, 1.554699e+01, 1.547019e+01, 1.539892e+01, 1.533191e+01, 1.526700e+01, 1.520353e+01, 1.514103e+01, 1.508235e+01, 1.502698e+01, 1.497253e+01, 1.491753e+01, 1.486727e+01, 1.482059e+01, 1.477716e+01, 1.473853e+01, 1.470079e+01, 1.466840e+01, 1.464394e+01, 1.462018e+01, 1.461076e+01, 1.462808e+01, 1.466632e+01, 1.471839e+01, 1.478058e+01, 1.484620e+01, 1.491160e+01, 1.497918e+01, 1.505673e+01, 1.513508e+01, 1.522500e+01, 1.530432e+01, 1.537984e+01, 1.545640e+01, 1.552866e+01, 1.559970e+01, 1.566249e+01, 1.569513e+01, 1.569775e+01, 1.566572e+01, 1.562251e+01, 1.557495e+01, 1.551455e+01, 1.544418e+01, 1.535911e+01, 1.526263e+01, 1.516613e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.301157,3.154599,3.079811,3.012371,2.935747,2.883002,2.841540,2.816742,2.774756,2.726866,2.649979,2.644468,2.729227,2.804146,2.973928,3.182152,3.428821,3.652922,3.883320,4.065041,4.238103,4.331391,4.416412,4.487395,4.520066,4.541846,4.491725,4.405785,4.357763,4.342806,4.336508,4.345430,4.403685,4.470076,4.482541,4.475587,4.424941,4.433338,4.394370,4.322206,4.299770,4.244532,4.251092,4.176305,4.095612,3.874792,3.633634,3.374108
2011-07-19,"2011-7","2",0.54523660,1311026400,33,5.260071,18.7332696,15.90624982,12.01667490,13.56084289,34,5.315702,34,13.2462139579,13.2364342397,13.2343702367,13.2085189208,13.1268457271,12.9093907853,12.6962713402,12.5017080122,12.3766679757,12.3549124067,12.3314214512,12.1975619267,12.0237586988,12.0166748997,12.1090615427,12.3871683340,12.6948690517,12.8140682893,12.9843732895,13.4521838628,13.9819107465,14.1842939983,14.4587083787,15.3667931130,16.3243644708,16.7335380910,17.1648329030,17.7501051302,18.2515567153,18.7332695899,18.6740808807,17.5320377732,16.8225908898,17.5969412024,18.3186942587,17.9216180030,17.0455730709,16.8763356310,17.0317490068,16.8889510111,16.6979710323,16.4711089238,16.0991516405,15.8466474376,15.4610384825,15.1745994270,14.8605259252,14.8122320343, 1.507014e+01, 1.497845e+01, 1.489125e+01, 1.480711e+01, 1.472310e+01, 1.463241e+01, 1.453561e+01, 1.443391e+01, 1.433105e+01, 1.423224e+01, 1.413720e+01, 1.404022e+01, 1.393940e+01, 1.384326e+01, 1.375655e+01, 1.368808e+01, 1.363842e+01, 1.359720e+01, 1.356656e+01, 1.356084e+01, 1.358190e+01, 1.361202e+01, 1.365435e+01, 1.373997e+01, 1.386919e+01, 1.401241e+01, 1.417003e+01, 1.434903e+01, 1.454416e+01, 1.475362e+01, 1.494964e+01, 1.507876e+01, 1.516595e+01, 1.528750e+01, 1.543906e+01, 1.556319e+01, 1.563731e+01, 1.569926e+01, 1.576588e+01, 1.582204e+01, 1.586583e+01, 1.589610e+01, 1.590625e+01, 1.590327e+01, 1.588116e+01, 1.584583e+01, 1.579656e+01, 1.574735e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.203014,3.090964,3.027460,3.015389,2.966580,2.933516,2.916459,2.917771,2.926693,2.923807,2.935747,3.036644,3.377781,3.766415,4.238759,4.635921,4.882196,4.969317,5.109577,5.154581,5.183315,5.241308,5.290379,5.307961,5.313603,5.301269,5.270436,5.188694,5.190925,5.143166,5.122697,5.152481,5.233436,5.296152,5.315702,5.256266,5.179641,5.074676,4.971416,4.861596,4.750333,4.683811,4.672528,4.622276,4.473487,4.190737,3.894998,3.620120
2011-07-20,"2011-7","3",0.54797648,1311112800,34,5.287362,17.8891179,15.93704384,13.37127979,14.53933910,35,5.260071,33,14.8214398833,14.8022646927,14.7345430902,14.5793139735,14.2177854792,13.8491965969,13.5827847601,13.5339696848,13.5651749623,13.5195493040,13.4946570612,13.4726594386,13.4302579763,13.3963719356,13.3712797853,13.5568776749,13.8219053153,14.0137884388,14.1830619470,14.3653718193,14.5488286113,14.7701374877,15.0576597843,15.3774802626,15.7467118793,15.9741975772,16.3890895085,16.7447606695,16.9936032333,17.4225833167,17.8066689102,17.8405488750,17.8891179138,17.7458744007,17.4699403251,17.0241452011,16.5328950514,16.3748672183,16.5376288298,16.4593715297,16.2497129371,15.4056605708,14.5947720609,14.3340261875,14.1282874799,13.9367674099,13.6082296513,13.4124742973, 1.570105e+01, 1.565611e+01, 1.561003e+01, 1.555850e+01, 1.549146e+01, 1.540935e+01, 1.531802e+01, 1.522882e+01, 1.514564e+01, 1.506433e+01, 1.498585e+01, 1.491019e+01, 1.483619e+01, 1.476420e+01, 1.469456e+01, 1.463767e+01, 1.459688e+01, 1.456773e+01, 1.454850e+01, 1.453934e+01, 1.453981e+01, 1.455133e+01, 1.457665e+01, 1.461669e+01, 1.467319e+01, 1.473824e+01, 1.482078e+01, 1.491698e+01, 1.502081e+01, 1.514090e+01, 1.527419e+01, 1.540251e+01, 1.552684e+01, 1.563779e+01, 1.572940e+01, 1.579413e+01, 1.583107e+01, 1.585826e+01, 1.589223e+01, 1.592059e+01, 1.593704e+01, 1.591047e+01, 1.584469e+01, 1.576916e+01, 1.568711e+01, 1.559960e+01, 1.550003e+01, 1.539565e+01, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,3.448502,3.327923,3.259433,3.210493,3.151319,3.122847,3.114319,3.088602,3.091620,3.069315,3.060262,3.146595,3.481303,3.851962,4.337951,4.672265,4.883508,4.975615,5.091733,5.129258,5.135687,5.124009,5.129389,5.145527,5.171769,5.185152,5.187645,5.154187,5.120467,5.109183,5.085566,5.151169,5.217166,5.260071,5.255216,5.178198,5.097768,5.013271,4.947799,4.833781,4.773032,4.690897,4.711890,4.674889,4.502746,4.225638,3.930817,3.663681
